Step T_hot T_cold
7790000 344.4446 262.8857
7800000 354.6529 260.9066
7810000 353.6345 253.9226
7820000 336.3733 263.0380
7830000 322.7558 273.7552
7840000 328.1537 278.8397
7850000 338.6845 253.9162
7860000 336.9549 256.3171
7870000 341.7431 269.0977
7880000 358.6818 264.0389
7890000 343.2404 259.3570
7900000 346.8038 252.6466
7910000 327.6421 263.3323
7920000 335.5512 265.1954
7930000 348.0172 262.2091
7940000 359.4125 257.8989
7950000 351.5445 252.3844
7960000 341.9042 260.8560
7970000 333.1598 269.1793
7980000 337.6680 258.0002
7990000 344.1830 253.1996
8000000 338.9051 268.8939
8010000 362.9522 267.8647
8020000 335.9643 272.0932
8030000 317.3541 259.7333
8040000 323.1780 250.3027
8050000 340.8913 259.1559
8060000 357.6161 261.1374
8070000 343.4119 255.6937
8080000 328.4743 266.5341
8090000 340.8269 265.5972
8100000 343.8596 265.2506
8110000 341.8167 256.5679
8120000 352.7968 257.3199
8130000 330.4994 256.6507
8140000 344.8604 261.0643
8150000 362.9558 262.0608
8160000 347.0677 258.5417
8170000 330.1924 252.7728
8180000 337.6179 273.7450
8190000 329.2488 256.0859
8200000 337.4335 264.2062
8210000 338.1252 277.9720
8220000 325.4921 263.8146
8230000 331.1113 260.0421
8240000 342.7889 259.4743
8250000 331.2789 262.1513
8260000 339.1765 259.0128
8270000 342.8596 255.1109
8280000 344.4512 244.0198
8290000 351.5678 252.7894
8300000 347.8830 251.6732
8310000 326.5420 256.4498
8320000 353.2435 256.3930
8330000 335.0657 253.0673
8340000 332.2768 244.3800
8350000 352.5269 252.1665
8360000 340.7258 245.8047
8370000 326.5544 267.3844
8380000 339.1847 260.8477
8390000 331.7179 259.8979
8400000 324.7735 262.1587
8410000 335.2143 266.8393
8420000 343.9352 263.1412
8430000 324.7380 259.3496
8440000 318.9086 256.5159
8450000 321.5229 253.1440
8460000 321.0811 263.5563
8470000 302.4315 266.0967
8480000 315.3771 262.1825
8490000 312.5398 250.1532
8500000 325.9776 260.7956
8510000 335.6487 262.9198
8520000 316.7557 261.9743
8530000 327.0867 266.0016
8540000 327.8483 256.3989
8550000 347.6540 261.2242
8560000 336.8643 259.9807
8570000 344.6887 253.6084
8580000 338.1196 278.0603
8590000 317.6730 260.2316
8600000 324.1720 262.4443
8610000 338.4250 270.5958
8620000 340.6310 265.2652
8630000 310.9513 269.4337
8640000 315.8465 261.6345
8650000 333.0738 259.9440
8660000 353.5943 257.7603
8670000 346.1372 260.0731
8680000 319.7272 259.4545
8690000 333.5244 275.8972
8700000 318.3774 262.9365
8710000 341.2876 250.6886
8720000 333.2041 254.8957
8730000 316.2739 261.7627
8740000 315.1588 257.7938
8750000 328.1928 256.9195
8760000 331.6914 252.5971
8770000 348.4516 263.6059
8780000 336.9085 258.4684
8790000 330.8522 274.4200
8800000 337.2887 267.1370
8810000 354.9473 265.8971
8820000 342.2311 249.6356
8830000 330.2874 251.8665
8840000 318.2463 267.4217
8850000 316.5901 275.1482
8860000 341.9475 264.5388
8870000 346.2121 265.9179
8880000 360.3189 250.3835
8890000 351.1221 251.1148
8900000 344.5140 253.0608
8910000 345.9737 250.9118
8920000 348.5589 254.4402
8930000 348.5815 257.7779
8940000 329.1386 258.3326
8950000 350.7612 264.5223
8960000 323.3438 262.8503
8970000 316.7931 260.3001
8980000 338.1984 262.4584
8990000 348.0350 263.1526
9000000 352.1517 264.3296
9010000 343.9901 263.1261
9020000 320.8460 255.2015
9030000 336.9588 253.6452
9040000 344.7415 245.4176
9050000 327.0116 242.9630
9060000 350.6742 251.9119
9070000 346.8154 250.4248
9080000 333.6710 254.6941
9090000 338.1302 249.2028
9100000 347.0008 256.4141
9110000 341.1846 252.7111
9120000 326.8319 260.1131
9130000 339.7387 251.0893
9140000 347.0716 250.6530
9150000 343.6240 255.1543
9160000 326.0548 254.0282
9170000 349.8565 257.6481
9180000 333.1604 271.1225
9190000 312.0479 278.2135
9200000 317.3326 264.1336
9210000 305.8835 248.4054
9220000 328.1883 246.4129
9230000 335.4163 248.4454
9240000 339.5341 250.1188
9250000 338.8491 252.5436
9260000 356.7930 250.0888
9270000 366.1528 263.3783
9280000 337.1784 258.4934
9290000 320.3282 268.4433
9300000 342.8972 251.7961
9310000 359.2932 252.3550
9320000 380.3173 244.2262
9330000 352.4597 250.2721
9340000 316.9327 256.5441
9350000 316.4664 255.5359
9360000 335.6076 261.6246
9370000 337.1658 251.5438
9380000 322.8072 249.0878
9390000 338.0351 250.5040
9400000 352.5885 255.9771
9410000 354.4068 263.8640
9420000 342.4104 256.7460
9430000 348.4033 254.7778
9440000 344.5010 267.2751
9450000 335.9297 272.1487
9460000 358.2339 278.1582
9470000 333.4995 265.7745
9480000 347.3540 253.4850
9490000 343.8035 256.1392
9500000 354.0168 253.9957
9510000 349.4112 256.7296
9520000 335.0812 251.0687
9530000 338.0687 265.4151
9540000 341.6264 256.2390
9550000 360.7823 256.5838
9560000 324.6878 265.0093
9570000 330.8727 255.1753
9580000 326.7436 272.0812
9590000 331.7785 269.8398
9600000 331.1335 260.3026
9610000 345.1100 247.7147
9620000 342.1474 256.5792
9630000 335.8357 262.0748
9640000 335.6258 258.2902
9650000 325.5569 258.6641
9660000 340.2854 262.8446
9670000 317.6800 258.3437
9680000 338.4735 248.6438
9690000 323.7540 244.7461
9700000 334.3571 246.0800
9710000 326.9665 246.9731
9720000 344.0022 245.0402
9730000 348.6443 258.8388
9740000 335.0001 252.7822
9750000 352.5852 244.7428
9760000 343.2166 257.4306
9770000 353.1320 259.6841
9780000 345.6444 259.3648
9790000 350.3371 253.3874
9800000 342.1431 245.0588
9810000 355.6417 252.9421
9820000 348.4835 257.7927
9830000 352.3974 240.5911
9840000 353.8947 255.4884
9850000 350.1264 252.2601
9860000 342.8463 253.3319
9870000 370.9778 249.3542
9880000 366.6810 266.3203
9890000 342.6784 267.5286
9900000 337.2636 262.0697
9910000 362.9778 257.2604
9920000 353.7837 253.0979
9930000 379.2144 259.1158
9940000 381.6967 240.3254
9950000 343.7925 246.5927
9960000 374.0908 252.6528
9970000 353.9373 251.5773
9980000 342.0138 265.6848
9990000 336.1939 247.7354
10000000 351.5825 256.2177
10010000 353.2147 255.7382
10020000 339.0265 247.3943
